	sample	tool	precision	recall	f1
1196	SAMN02786856	0.gplas.ske	0.9854500462027597	0.9871352368999059	0.9862919217173894
1197	SAMN16357457	0.gplas.ske	0.7491474871054457	0.5276104400879038	0.6191589289464334
1198	SAMN16357468	0.gplas.ske	0.9827024798088955	0.7255495832196023	0.8347706876351293
1199	SAMN16357450	0.gplas.ske	0.9854410145792966	0.99645921733094	0.9909194885829828
1200	SAMN11056346	0.gplas.ske	0.9748129454011807	0.9947867621197853	0.9846985759849064
1201	SAMN16357466	0.gplas.ske	0.8838195935413664	0.8765591899686794	0.8801744195625232
1202	SAMN16357461	0.gplas.ske	0.9392026184311294	0.9641718962782013	0.9515234785419866
1203	SAMN04014847	0.gplas.ske	0.9456008493755413	0.9286098906940772	0.9370283529014787
1204	SAMEA3357328	0.gplas.ske	0.7502824112303881	0.5273901676797415	0.6193943161924707
1205	SAMN16357467	0.gplas.ske	0.9599203048532797	0.8466985156116703	0.8997615745147634
1206	SAMN16357458	0.gplas.ske	0.9794067905006892	0.9865104094594144	0.9829457659191077
1207	SAMN16357451	0.gplas.ske	0.9750221911167253	0.9468033085797639	0.9607055756454461
1208	SAMN16357456	0.gplas.ske	0.9541772277719796	0.7420737685044959	0.8348645251065377
1209	SAMN11056490	0.gplas.ske	0.8894082113886299	0.8206217987638753	0.8536315291917093
1210	SAMN07312483	0.gplas.ske	0.9919135245759478	0.911696546172255	0.950114887868817
1211	SAMEA3357077	0.gplas.ske	0.9867003029624303	0.8910577830012923	0.9364432948168302
1212	SAMEA3357272	0.gplas.ske	0.9708826544344609	0.7811248079284376	0.8657275077394441
1213	SAMN16357470	0.gplas.ske	0.9693944637244095	0.931466034735274	0.950051850676463
1214	SAMN16357448	0.gplas.ske	1.0	0.9913907803083666	0.9956767803804433
1215	SAMN04014858	0.gplas.ske	0.0	0.0	0.0
1216	SAMN04014860	0.gplas.ske	0.9781474820143885	0.9970535854591168	0.987510051619932
1217	SAMN04014856	0.gplas.ske	0.9714113816836563	0.817256295658105	0.8876909639634722
1218	SAMN03024583	0.gplas.ske	0.8798548787473744	0.7326694439775211	0.799544882155216
1219	SAMN02991226	0.gplas.ske	0.8652098310242394	0.6251101462509561	0.7258192230613255
1220	SAMN16357245	0.gplas.ske	1.0	0.7627223749094625	0.865391380702974
1221	SAMN16357453	0.gplas.ske	0.9855614886468764	0.8892745320293713	0.9349454799641562
1222	SAMN11056345	0.gplas.ske	1.0	0.8773688298122796	0.9346792339148496
1223	SAMN16357454	0.gplas.ske	0.930683305918292	0.9965223955033765	0.9624782209647217
1224	SAMN16357465	0.gplas.ske	0.9694623710233515	0.9837059249434545	0.976532212154654
1225	SAMN16357464	0.gplas.ske	0.9696432517832708	0.8007572080380546	0.877144850232669
1226	SAMN16357463	0.gplas.ske	0.6829143594585568	0.895042014536219	0.7747198263765458
1227	SAMN16357455	0.gplas.ske	0.9887009736231845	0.8139546214059641	0.8928579911640353
1228	SAMN16357452	0.gplas.ske	1.0	0.9505990813276193	0.9746739762438741
1229	SAMN11056344	0.gplas.ske	0.9793467301044998	0.9774750098483357	0.9784099748165148
1230	SAMD00056131	0.gplas.ske	0.705330650136608	0.5536817951201513	0.620373121794292
1231	SAMEA3357268	0.gplas.ske	0.9827029847093226	0.7152165607633477	0.8278901681174992
1232	SAMN07312488	0.gplas.ske	0.9883807481572845	0.8552948863728849	0.9170344108862262
1233	SAMN03996301	0.gplas.ske	0.9485201894457028	0.9401393816146892	0.9443111908768831
1234	SAMEA3357080	0.gplas.pan.uni	1.0	0.11424747477196573	0.20506660747936062
1235	SAMN10163233	0.gplas.pan.uni	0.8998059508408797	0.1307584573303129	0.22833553554867986
1236	SAMN07312490	0.gplas.pan.uni	0.9781809830041341	0.013233406973095076	0.02611353470819244
1237	SAMEA3357223	0.gplas.pan.uni	0.4415632696686649	0.12403728167506461	0.19367133757961785
1238	SAMN04014852	0.gplas.pan.uni	0.9852037938990003	0.34939925525106186	0.5158529677840206
1239	SAMN03024573	0.gplas.pan.uni	0.98463309087561	0.5498902183805797	0.7056785675400132
1240	SAMN02786856	0.gplas.pan.uni	1.0	0.8640953231477235	0.9270934940050238
1241	SAMN16357457	0.gplas.pan.uni	0.9954865697930427	0.03615898276620417	0.06978323442937949
1242	SAMN16357468	0.gplas.pan.uni	1.0	0.0744195995195551	0.13852986217457885
1243	SAMN16357466	0.gplas.pan.uni	0.9638293689797524	0.02122115796626602	0.04152797187989667
1244	SAMEA3357328	0.gplas.pan.uni	1.0	0.019178082191780823	0.03763440860215054
1245	SAMN16357467	0.gplas.pan.uni	0.9997964583757378	0.03226336151122847	0.06250954441333673
1246	SAMN16357456	0.gplas.pan.uni	0.9680722891566265	0.013389490874399577	0.026413652258597382
1247	SAMN07312483	0.gplas.pan.uni	1.0	0.08043227504339549	0.14888906394464185
1248	SAMEA3357077	0.gplas.pan.uni	1.0	0.010111885466528931	0.020021317661971016
1249	SAMEA3357272	0.gplas.pan.uni	1.0	0.03955215425340159	0.07609460302991271
1250	SAMN16357470	0.gplas.pan.uni	1.0	0.03357984772183564	0.06497775241235719
1251	SAMN16357448	0.gplas.pan.uni	0.9868659171922127	0.9916788361392004	0.9892665228206644
1252	SAMN04014858	0.gplas.pan.uni	0.9975757575757576	0.008952853382068185	0.01774643939148904
1253	SAMN04014856	0.gplas.pan.uni	1.0	0.3524459052543215	0.5211977852645361
1254	SAMN03024583	0.gplas.pan.uni	0.4707667731629393	0.015501388655108568	0.03001446234697411
1255	SAMN02991226	0.gplas.pan.uni	0.9815519460851129	0.40666274509803924	0.5750704287837448
1256	SAMN16357245	0.gplas.pan.uni	1.0	0.07734651378678777	0.14358706840739827
1257	SAMN16357453	0.gplas.pan.uni	1.0	0.06496608291443706	0.12200591916814434
1258	SAMN11056345	0.gplas.pan.uni	1.0	0.24425117331786142	0.39260750330104616
1259	SAMN16357465	0.gplas.pan.uni	1.0	0.7277973210661616	0.8424568231383344
1260	SAMN16357464	0.gplas.pan.uni	0.7698119838341241	0.018235171696149844	0.03562643072932126
1261	SAMN16357455	0.gplas.pan.uni	1.0	0.15576434475106035	0.26954343324133323
1262	SAMN11056344	0.gplas.pan.uni	1.0	0.012802584471161005	0.02528150039791995
1263	SAMEA3357268	0.gplas.pan.uni	1.0	0.039634846113719355	0.07624762917841625
1264	SAMN03996301	0.gplas.pan.uni	0.800765306122449	0.0811254355850947	0.14732535718615922
1265	SAMEA3357080	0.gplas.pan.ske	1.0	0.11921468667659525	0.21303274178896323
1266	SAMN10163233	0.gplas.pan.ske	0.8744454009668234	0.1305757992267302	0.2272218876365826
1267	SAMN07312490	0.gplas.pan.ske	0.9835338822039266	0.02351719041504131	0.045936009039307384
1268	SAMEA3357223	0.gplas.pan.ske	0.43177217840441123	0.15542713567839195	0.2285735400077595
1269	SAMN04014852	0.gplas.pan.ske	0.9851886066204772	0.34762610147515277	0.513915809087307
1270	SAMN03024573	0.gplas.pan.ske	0.9544203199667567	0.5521322148491299	0.6995656546748439
1271	SAMN02786856	0.gplas.pan.ske	0.9835743838183811	0.8783988630980578	0.9280161484051782
1272	SAMN16357457	0.gplas.pan.ske	1.0	0.036673504813003	0.07075227570249948
1273	SAMN16357468	0.gplas.pan.ske	1.0	0.07300089481818921	0.13606865599223675
1274	SAMN16357466	0.gplas.pan.ske	1.0	0.09231720079474619	0.16903002301452033
1275	SAMEA3357328	0.gplas.pan.ske	1.0	0.01954201182326737	0.038334882911435886
1276	SAMN16357467	0.gplas.pan.ske	1.0	0.03165299713497106	0.061363650806764244
1277	SAMN16357456	0.gplas.pan.ske	0.9348319709355132	0.01707399005503324	0.033535480244857065
1278	SAMN07312483	0.gplas.pan.ske	0.9949341438703141	0.056142912430074236	0.10628811689528131
1279	SAMEA3357077	0.gplas.pan.ske	1.0	0.020077142999736203	0.039363969945832605
1280	SAMEA3357272	0.gplas.pan.ske	0.9362540565600371	0.05090171268699038	0.09655403224842522
1281	SAMN16357470	0.gplas.pan.ske	0.982499182204776	0.04293980778234872	0.0822834443436125
1282	SAMN16357448	0.gplas.pan.ske	1.0	0.9830485845429977	0.9914518405705582
1283	SAMN04014858	0.gplas.pan.ske	1.0	0.011192517537022603	0.022137263365603992
1284	SAMN04014856	0.gplas.pan.ske	0.9947119080765474	0.3640162114483849	0.5329855988955627
1285	SAMN03024583	0.gplas.pan.ske	0.42076547231270356	0.026739047185336217	0.05028270029875729
1286	SAMN02991226	0.gplas.pan.ske	0.9654510556621881	0.43958180248692685	0.6041064631327652
1287	SAMN16357245	0.gplas.pan.ske	1.0	0.08454987225088924	0.15591698346782948
1288	SAMN16357453	0.gplas.pan.ske	0.9145306363751531	0.06782054815111735	0.1262765700025364
1289	SAMN11056345	0.gplas.pan.ske	1.0	0.2527535796535496	0.4035168348486362
1290	SAMN16357465	0.gplas.pan.ske	1.0	0.7375705748340873	0.8489676166443075
1291	SAMN16357464	0.gplas.pan.ske	0.999004550625711	0.028253359233921728	0.054952576513151455
1292	SAMN16357455	0.gplas.pan.ske	1.0	0.0447393373718827	0.0856468896527391
1293	SAMN11056344	0.gplas.pan.ske	1.0	0.011569150650321616	0.02287367233942236
1294	SAMEA3357268	0.gplas.pan.ske	0.9989581976819898	0.059061453374225255	0.11152897388303828
1295	SAMN03996301	0.gplas.pan.ske	0.8815372559708358	0.11029361615059337	0.19605748210787935
1296	SAMEA3357080	100.gplas.uni	0.9687420623619332	0.5590781682414033	0.7089872576302121
1297	SAMN07312490	100.gplas.uni	0.9521668906428432	0.8526002988557047	0.8996371169049872
1298	SAMEA3357223	100.gplas.uni	0.41389336977406066	0.8654542329548506	0.5599819284435872
1299	SAMN04014852	100.gplas.uni	0.07090349186538397	0.6917505152139654	0.12862327234385196
1300	SAMN03024573	100.gplas.uni	0.9903575167082695	0.9528116436034745	0.9712218498758753
1301	SAMN04014855	100.gplas.uni	0.960723889817574	0.33329635251461165	0.49490070985713003
1302	SAMN16357457	100.gplas.uni	0.6917493120099694	0.4798565012084298	0.5666417848552707
1303	SAMN16357468	100.gplas.uni	0.9838990000827621	0.6940693798696473	0.8139535607472854
1304	SAMN16357450	100.gplas.uni	0.9739899315864206	0.18658121947701375	0.31317033691076934
1305	SAMN11056346	100.gplas.uni	0.9787660636794692	0.9949189876579656	0.9867764267354355
1306	SAMN16357466	100.gplas.uni	0.8971138499733995	0.8171025693830332	0.8552409410680739
1307	SAMN16357461	100.gplas.uni	0.9846283792127478	0.9447390745927706	0.9642713750151167
1308	SAMN04014847	100.gplas.uni	0.9883369204816473	0.7117930456640134	0.8275736099948856
1309	SAMEA3357328	100.gplas.uni	0.9683911308083171	1.0	0.983941774225175
1310	SAMN16357467	100.gplas.uni	0.9804991701774544	0.34872580736704695	0.5144732765622514
1311	SAMN16357458	100.gplas.uni	0.983859649122807	0.8774556642715181	0.9276163106364603
1312	SAMN16357451	100.gplas.uni	0.10119043160261817	0.5652861644299936	0.1716535923336779
1313	SAMN16357456	100.gplas.uni	0.5584079282203126	0.7549289855691839	0.6419652510471021
1314	SAMN11056490	100.gplas.uni	0.29398032862146634	0.5639815830551526	0.38649615761847794
1315	SAMN07312483	100.gplas.uni	0.9936731360491929	0.4269231801228903	0.5972451011106507
1316	SAMEA3357077	100.gplas.uni	0.9714960535966842	0.6159681180575335	0.753920128113123
1317	SAMEA3357272	100.gplas.uni	0.9568654534233593	0.6130794487660787	0.7473313794770495
1318	SAMN16357470	100.gplas.uni	0.12121239380309845	0.7862744144582219	0.2100442741315667
1319	SAMN16357448	100.gplas.uni	0.8572474608298559	1.0	0.9231375774198882
1320	SAMN04014858	100.gplas.uni	0.6337975208754733	0.49114786383183956	0.5534282867623749
1321	SAMN04014860	100.gplas.uni	1.0	1.0	1.0
1322	SAMN04014856	100.gplas.uni	1.0	0.5937640724814991	0.7451091196415355
1323	SAMN03024583	100.gplas.uni	0.7089093196713897	0.7945463678551843	0.7492888945869068
1324	SAMN02991226	100.gplas.uni	0.8455421418749495	0.5455633731607153	0.663208963065619
1325	SAMN16357245	100.gplas.uni	0.9864994121515254	0.983960248447205	0.985228194297257
1326	SAMN16357453	100.gplas.uni	0.18657084116274192	0.7058934125325039	0.2951359165414811
1327	SAMN11056345	100.gplas.uni	1.0	0.9012553718365851	0.9480634586883355
1328	SAMN16357454	100.gplas.uni	0.9050774080445106	0.990403624196737	0.9458200107082727
1329	SAMN16357465	100.gplas.uni	1.0	0.16336369950303775	0.2808471668366874
1330	SAMN16357464	100.gplas.uni	0.3599367177190387	0.5816743205418702	0.44469730538413677
1331	SAMN16357463	100.gplas.uni	1.0	0.6387648392091739	0.7795686408764122
1332	SAMN16357455	100.gplas.uni	0.9676999044350342	0.8419059273078063	0.9004306585533044
1333	SAMN16357452	100.gplas.uni	0.9927525746872075	0.9741916085142636	0.9833845168062355
1334	SAMN11056344	100.gplas.uni	0.8421589979127625	0.9739919410779965	0.9032906455772569
1335	SAMD00056131	100.gplas.uni	0.6373537862303595	0.3121217473213234	0.4190354998952747
1336	SAMEA3357268	100.gplas.uni	0.9611167784171379	0.46267905969967793	0.6246522084062174
1337	SAMN07312488	100.gplas.uni	0.9704328921286527	0.8226334504141191	0.8904417416201691
1338	SAMN03996301	100.gplas.uni	0.9362545436049128	0.8868262274667932	0.9108703224001385
1339	SAMEA3357080	100.gplas.ske	0.9796434143336615	0.36482937381680813	0.5316622196671936
1340	SAMN07312490	100.gplas.ske	0.9934006599340066	0.4337835993996452	0.6038756538883802
1341	SAMEA3357223	100.gplas.ske	0.4561760690163479	0.7830934207251307	0.5765146020232869
1342	SAMN03024573	100.gplas.ske	0.9504631555451843	0.8972841208951722	0.9231083794203506
1343	SAMN04014855	100.gplas.ske	1.0	0.39530805542244835	0.5666247734845384
1344	SAMN02786856	100.gplas.ske	1.0	0.9871352368999059	0.9935259750513186
1345	SAMN16357457	100.gplas.ske	0.7491925441668612	0.25988519439673063	0.38590495566485183
1346	SAMN16357468	100.gplas.ske	0.9624229694039879	0.327306916547609	0.4884863070344254
1347	SAMN16357450	100.gplas.ske	0.9892062872378654	0.9163259183765724	0.9513723850443524
1348	SAMN11056346	100.gplas.ske	0.9911796640480296	0.8810998631700269	0.932903718353717
1349	SAMN16357466	100.gplas.ske	0.7890742176096956	0.28653882707294603	0.4204121582666291
1350	SAMN04014847	100.gplas.ske	0.9636946045757521	0.5893087671827073	0.7313746894446426
1351	SAMEA3357328	100.gplas.ske	1.0	0.01888352988188501	0.03706710203485986
1352	SAMN16357467	100.gplas.ske	0.9792740432064919	0.3053861499002565	0.46558106393701876
1353	SAMN16357458	100.gplas.ske	0.9744450946964878	0.5486130675822155	0.7019998655757939
1354	SAMN16357451	100.gplas.ske	1.0	0.6197432400502411	0.7652363963945519
1355	SAMN16357456	100.gplas.ske	0.7606961836613	0.0718214158787576	0.13125074351414526
1356	SAMN11056490	100.gplas.ske	0.9941951519362856	0.7247523749405778	0.8383563619645589
1357	SAMN07312483	100.gplas.ske	0.9889048869314814	0.21085073467889023	0.3475896560620795
1358	SAMEA3357077	100.gplas.ske	1.0	0.06497411628026174	0.12202008534668078
1359	SAMEA3357272	100.gplas.ske	1.0	0.0777231960535029	0.14423591574926886
1360	SAMN16357470	100.gplas.ske	0.9525616455039003	0.4686981587894309	0.6282649914286379
1361	SAMN16357448	100.gplas.ske	1.0	0.9913907803083666	0.9956767803804433
1362	SAMN04014858	100.gplas.ske	0.0	0.0	0.0
1363	SAMN04014856	100.gplas.ske	0.7747262528491694	0.7974282419134052	0.7859133384559274
1364	SAMN03024583	100.gplas.ske	0.8618823729743537	0.41404368256969126	0.5593693303739996
1365	SAMN02991226	100.gplas.ske	0.8780692255062325	0.564099354654666	0.68690760603719
1366	SAMN16357245	100.gplas.ske	1.0	0.14473096728744778	0.25286459687624596
1367	SAMN16357453	100.gplas.ske	0.41129990007698985	0.5888341687919562	0.48430993868639893
1368	SAMN11056345	100.gplas.ske	1.0	0.3776626195482602	0.5482657570720717
1369	SAMN16357454	100.gplas.ske	0.985309256837595	0.3182232765863762	0.4810748211065413
1370	SAMN16357465	100.gplas.ske	0.9820869868807992	0.9382613102072496	0.9596740595917216
1371	SAMN16357464	100.gplas.ske	0.9507615335921352	0.48579946221893144	0.6430349188991223
1372	SAMN16357463	100.gplas.ske	0.9046572270231303	0.5506023313255622	0.6845601877573835
1373	SAMN16357455	100.gplas.ske	0.9784672723037503	0.20105299433297597	0.33356573942459644
1374	SAMN16357452	100.gplas.ske	1.0	0.6165281621374132	0.7627806017585547
1375	SAMN11056344	100.gplas.ske	0.44125250137085803	0.9548774849745724	0.6035857446922503
1376	SAMEA3357268	100.gplas.ske	1.0	0.21487750724066224	0.3537434942370628
1377	SAMN07312488	100.gplas.ske	0.9600568175120531	0.384901121699823	0.5494996314494243
1378	SAMN03996301	100.gplas.ske	0.9203595893078789	0.6578785201464113	0.767292084748588
1379	SAMEA3357080	100.gplas.pan.uni	1.0	0.02713046601593026	0.05282769212593774
1380	SAMN10163233	100.gplas.pan.uni	0.902771467514766	0.13073965804092605	0.22840205593050558
1381	SAMN07312490	100.gplas.pan.uni	0.978145847711065	0.013232337692245452	0.026111440335788702
1382	SAMEA3357223	100.gplas.pan.uni	0.20314447557107773	0.21499660414816363	0.20890256670579652
1383	SAMN03024573	100.gplas.pan.uni	0.9851728794285918	0.5703624459314197	0.7224594697598968
1384	SAMN04014855	100.gplas.pan.uni	1.0	0.19397228662086943	0.32491924443211606
1385	SAMN02786856	100.gplas.pan.uni	1.0	0.8660425847304014	0.9282130984760177
1386	SAMN16357457	100.gplas.pan.uni	0.993297851369998	0.020168262303480518	0.039533816358793515
1387	SAMN16357468	100.gplas.pan.uni	1.0	0.07440401092692346	0.13850285399201495
1388	SAMN16357466	100.gplas.pan.uni	0.9919139784946237	0.09983852324529315	0.181416990831606
1389	SAMN04014847	100.gplas.pan.uni	1.0	0.1156379014455203	0.2073036444812237
1390	SAMEA3357328	100.gplas.pan.uni	1.0	0.5299129983731403	0.6927361215136189
1391	SAMN16357467	100.gplas.pan.uni	0.9997962925239356	0.032237088415535284	0.06246023059889537
1392	SAMN16357456	100.gplas.pan.uni	0.9528888888888889	0.008931881902524173	0.017697873201012015
1393	SAMN07312483	100.gplas.pan.uni	1.0	0.07986878266961255	0.14792312538596372
1394	SAMEA3357077	100.gplas.pan.uni	1.0	0.0084911869931337	0.016839387597328625
1395	SAMEA3357272	100.gplas.pan.uni	1.0	0.03950380745627928	0.07600512316149603
1396	SAMN16357470	100.gplas.pan.uni	0.6736572611395577	0.04505725517628328	0.08446510103097009
1397	SAMN16357448	100.gplas.pan.uni	0.9868659171922127	0.9916788361392004	0.9892665228206644
1398	SAMN04014858	100.gplas.pan.uni	0.9975757575757576	0.008965336935445217	0.017770964015417334
1399	SAMN04014856	100.gplas.pan.uni	1.0	0.581671994493406	0.7355153236808872
1400	SAMN03024583	100.gplas.pan.uni	0.4707667731629393	0.01552654317084993	0.030061612534682553
1401	SAMN02991226	100.gplas.pan.uni	0.9827254597828495	0.435183295392103	0.6032344500210824
1402	SAMN16357245	100.gplas.pan.uni	1.0	0.44240158566876586	0.6134235986209728
1403	SAMN16357453	100.gplas.pan.uni	1.0	0.05543082052357154	0.10503923032316559
1404	SAMN11056345	100.gplas.pan.uni	1.0	0.24418230408919797	0.39251852929696074
1405	SAMN16357465	100.gplas.pan.uni	1.0	0.8706198912851933	0.9308357035453542
1406	SAMN16357464	100.gplas.pan.uni	0.7680184168585089	0.018103495055662926	0.03537318423907281
1407	SAMN16357455	100.gplas.pan.uni	1.0	0.1654621608046459	0.28394257037124104
1408	SAMN11056344	100.gplas.pan.uni	0.9479249434631135	0.30128115883844186	0.45723748056025765
1409	SAMD00056131	100.gplas.pan.uni	0.8235859329959644	0.07837244742456569	0.1431251078419913
1410	SAMEA3357268	100.gplas.pan.uni	1.0	0.045170579780837786	0.08643676095496225
1411	SAMN03996301	100.gplas.pan.uni	0.9307432596787218	0.4131727733313753	0.5722943463954532
1412	SAMEA3357080	100.gplas.pan.ske	1.0	0.02723627618849748	0.05302826004073017
1413	SAMN10163233	100.gplas.pan.ske	0.871444598429354	0.1305757992267302	0.22712027656903044
1414	SAMN07312490	100.gplas.pan.ske	0.9790828640386162	0.018437494318767157	0.03619341618859833
1415	SAMEA3357223	100.gplas.pan.ske	0.2214876601205344	0.24297996430277283	0.23173655565945
1416	SAMN03024573	100.gplas.pan.ske	0.9559288835317161	0.5719343933892576	0.71567739651126
1417	SAMN04014855	100.gplas.pan.ske	1.0	0.1939383413853716	0.32487161968571615
1418	SAMN02786856	100.gplas.pan.ske	1.0	0.8783988630980578	0.9352634100824655
1419	SAMN16357457	100.gplas.pan.ske	1.0	0.018496278621430717	0.036320758376193696
1420	SAMN16357468	100.gplas.pan.ske	1.0	0.07301237755334497	0.1360886026679877
1421	SAMN16357466	100.gplas.pan.ske	1.0	0.17782135771783003	0.3019496234342026
1422	SAMN04014847	100.gplas.pan.ske	0.9189106487148103	0.06619981188642643	0.1235023167822773
1423	SAMEA3357328	100.gplas.pan.ske	1.0	0.5256124513473229	0.6890510770060061
1424	SAMN16357467	100.gplas.pan.ske	0.9330985915492958	0.03301011610906778	0.06376444514801329
1425	SAMN16357456	100.gplas.pan.ske	1.0	0.01205549010172079	0.023823772944523237
1426	SAMN07312483	100.gplas.pan.ske	0.9965930235605525	0.08387574910724724	0.15472911114275834
1427	SAMEA3357077	100.gplas.pan.ske	1.0	0.017555161478959955	0.03450458932063103
1428	SAMEA3357272	100.gplas.pan.ske	1.0	0.04572962482198893	0.0874597481730009
1429	SAMN16357470	100.gplas.pan.ske	0.6600272386789241	0.041582055828852535	0.07823525059360853
1430	SAMN16357448	100.gplas.pan.ske	1.0	0.9830485845429977	0.9914518405705582
1431	SAMN04014858	100.gplas.pan.ske	1.0	0.011192517537022603	0.022137263365603992
1432	SAMN04014856	100.gplas.pan.ske	0.9966145209779977	0.5699315727614708	0.7251648497900812
1433	SAMN03024583	100.gplas.pan.ske	0.5053652108433735	0.02779517816559072	0.052692271832845076
1434	SAMN02991226	100.gplas.pan.ske	0.9658470474346563	0.44511820803472	0.6093929036498097
1435	SAMN16357245	100.gplas.pan.ske	1.0	0.44635539301638194	0.6172139920403731
1436	SAMN16357453	100.gplas.pan.ske	1.0	0.05968961899243622	0.11265490936712153
1437	SAMN11056345	100.gplas.pan.ske	1.0	0.2528258465001853	0.40360892490598516
1438	SAMN16357465	100.gplas.pan.ske	1.0	0.8768300739957716	0.9343734269229821
1439	SAMN16357464	100.gplas.pan.ske	0.9989699823425544	0.027346440612424926	0.053235576640332474
1440	SAMN16357455	100.gplas.pan.ske	1.0	0.05447186528737765	0.10331591971405003
1441	SAMN11056344	100.gplas.pan.ske	0.9452976809643272	0.2990457017866476	0.45435562613963887
1442	SAMD00056131	100.gplas.pan.ske	0.9334169353875552	0.09188976285375001	0.1673088861772954
1443	SAMEA3357268	100.gplas.pan.ske	0.9265011726182575	0.05374450696127151	0.10159565047563825
1444	SAMN03996301	100.gplas.pan.ske	0.9455261168574958	0.43738858989995477	0.5981024468755102
1445	SAMEA3357080	250.gplas.uni	0.9701641970364437	0.5908229698999374	0.7344010307382888
1446	SAMEA3357223	250.gplas.uni	0.31064342050643423	0.8349213433002343	0.4528121501830394
1447	SAMN03024573	250.gplas.uni	0.9902172525592913	0.9424259063983633	0.9657306755767574
1448	SAMN04014855	250.gplas.uni	1.0	0.027413575419279978	0.05336424605464785
1449	SAMN02786856	250.gplas.uni	1.0	0.11623558741040822	0.2082635399218314
1450	SAMN16357457	250.gplas.uni	0.18740225928011062	0.6376828082279759	0.2896748557744004
1451	SAMN16357468	250.gplas.uni	0.9885428681276432	0.48224898048861525	0.6482545994150783
1452	SAMN16357466	250.gplas.uni	0.6332744739842948	0.6796095444685466	0.6556243670255085
1453	SAMN16357461	250.gplas.uni	0.9828221942549292	0.8533197864448044	0.91350411213323
1454	SAMN16357467	250.gplas.uni	1.0	0.2888530883663536	0.4482327597670275
1455	SAMN16357458	250.gplas.uni	0.9770416651262523	0.884475446908811	0.9284570717336424
1456	SAMN16357451	250.gplas.uni	0.7583140715327548	0.6600962572709672	0.7058046184376692
1457	SAMN11056490	250.gplas.uni	1.0	0.07117369771466078	0.13288918102920041
1458	SAMN07312483	250.gplas.uni	1.0	0.15491528219181558	0.26827124825608856
1459	SAMEA3357077	250.gplas.uni	0.9546403304102458	0.6327615174556307	0.7610671045984196
1460	SAMEA3357272	250.gplas.uni	0.9680914181682231	0.569120801937953	0.7168313614096746
1461	SAMN16357470	250.gplas.uni	0.7673919783355584	0.7952840581230656	0.7810890964769072
1462	SAMN04014858	250.gplas.uni	0.0	0.0	0.0
1463	SAMN04014860	250.gplas.uni	1.0	1.0	1.0
1464	SAMN04014856	250.gplas.uni	1.0	0.22178819444444445	0.3630550621669627
1465	SAMN03024583	250.gplas.uni	0.6692925393761765	0.6580036076557265	0.6636000661516289
1466	SAMN02991226	250.gplas.uni	0.28076860982389623	0.5901238383851959	0.38050220797774803
1467	SAMN16357245	250.gplas.uni	0.9939965264182955	0.9853605620907228	0.9896597048343004
1468	SAMN16357453	250.gplas.uni	0.17247655302227502	0.8834352863866098	0.288607187318799
1469	SAMN11056345	250.gplas.uni	1.0	0.6028809810454405	0.7522467209664262
1470	SAMN16357454	250.gplas.uni	0.8998613289686058	0.1783914842221962	0.29775502758732225
1471	SAMN16357465	250.gplas.uni	1.0	0.1641206636092049	0.28196503805777334
1472	SAMN16357464	250.gplas.uni	1.0	0.025750648301224043	0.0502083978087081
1473	SAMN16357463	250.gplas.uni	1.0	0.34698886814630436	0.5152067345943588
1474	SAMN11056344	250.gplas.uni	0.31572490771141754	0.9583453978809984	0.4749714532605006
1475	SAMD00056131	250.gplas.uni	0.5752105218689273	0.2413143265612354	0.33999342452983305
1476	SAMEA3357268	250.gplas.uni	0.14003625779819995	0.6954733604131075	0.233130737618772
1477	SAMN03996301	250.gplas.uni	0.8331585692648258	0.21606595888522534	0.3431433412809093
1478	SAMEA3357080	250.gplas.ske	0.9890779807583938	0.2084309436879117	0.34430550403743543
1479	SAMN07312490	250.gplas.ske	0.9934006599340066	0.43456865725502203	0.6046359479958311
1480	SAMEA3357223	250.gplas.ske	0.2594557369287551	0.755554162880331	0.3862678820306618
1481	SAMN03024573	250.gplas.ske	0.9310770750988142	0.6342646684072103	0.7545308169913145
1482	SAMN04014855	250.gplas.ske	1.0	0.24311907768435534	0.3911436676480426
1483	SAMN02786856	250.gplas.ske	1.0	0.9871352368999059	0.9935259750513186
1484	SAMN16357457	250.gplas.ske	0.14790844624452842	0.6639316096920979	0.2419222655597881
1485	SAMN16357468	250.gplas.ske	0.9759452646741088	0.28638604314494187	0.44282685685575285
1486	SAMN16357450	250.gplas.ske	0.9945827051874552	0.8269149368982112	0.9030319621588145
1487	SAMN11056346	250.gplas.ske	0.9911796640480296	0.8810998631700269	0.932903718353717
1488	SAMN16357466	250.gplas.ske	0.7227126531170875	0.15534080545994763	0.25571738156636276
1489	SAMN04014847	250.gplas.ske	0.9623256063213429	0.5581777678000932	0.7065406995807412
1490	SAMEA3357328	250.gplas.ske	1.0	0.01892856144796043	0.03715385388954408
1491	SAMN16357467	250.gplas.ske	0.9920704845814978	0.8086406383585067	0.8910130000628023
1492	SAMN16357458	250.gplas.ske	0.9771351325762557	0.8870732837039619	0.929928717312082
1493	SAMN16357451	250.gplas.ske	1.0	0.7447229797885456	0.8536862165692383
1494	SAMN16357456	250.gplas.ske	0.876393246963251	0.16323706054249806	0.2752129415249575
1495	SAMN11056490	250.gplas.ske	1.0	0.4377496540996037	0.6089372414055576
1496	SAMN07312483	250.gplas.ske	0.9531678252234359	0.0485599572601143	0.09241191002971152
